id,warehouse_id,unit_id,height_cm,height_mm,qty_liter,material_category
2129,FTG5,FT249,94.3,943,11827.6,FUEL
2130,FTG5,FT249,94.2,942,11813.6,FUEL
2131,FTG5,FT249,94.1,941,11799.6,FUEL
2132,FTG5,FT249,94,940,11785.6,FUEL
2133,FTG5,FT249,93.9,939,11771.5,FUEL
2134,FTG5,FT249,93.8,938,11757.5,FUEL
2135,FTG5,FT249,52.4,524,5953.07,FUEL
2136,FTG5,FT249,52.3,523,5939.05,FUEL
2137,FTG5,FT249,52.2,522,5925.03,FUEL
2138,FTG5,FT249,52.1,521,5911.01,FUEL
2139,FTG5,FT249,52,520,5896.99,FUEL
2140,FTG5,FT249,51.9,519,5882.97,FUEL
2141,FTG5,FT249,51.8,518,5868.95,FUEL
2142,FTG5,FT249,51.7,517,5854.93,FUEL
2143,FTG5,FT249,51.6,516,5840.91,FUEL
2144,FTG5,FT249,51.5,515,5826.89,FUEL
2145,FTG5,FT249,51.4,514,5812.87,FUEL
2146,FTG5,FT249,51.3,513,5798.85,FUEL
2147,FTG5,FT249,51.2,512,5784.83,FUEL
2148,FTG5,FT249,51.1,511,5770.81,FUEL
2149,FTG5,FT249,51,510,5756.79,FUEL
2150,FTG5,FT249,50.9,509,5742.77,FUEL
2151,FTG5,FT249,50.8,508,5728.75,FUEL
2152,FTG5,FT249,50.7,507,5714.73,FUEL
2153,FTG5,FT249,50.6,506,5700.71,FUEL
2154,FTG5,FT249,50.5,505,5686.68,FUEL
2155,FTG5,FT249,50.4,504,5672.66,FUEL
2156,FTG5,FT249,50.3,503,5658.64,FUEL
2157,FTG5,FT249,50.2,502,5644.62,FUEL
2158,FTG5,FT249,50.1,501,5630.6,FUEL
2159,FTG5,FT249,50,500,5616.58,FUEL
2160,FTG5,FT249,49.9,499,5602.56,FUEL
2161,FTG5,FT249,49.8,498,5588.54,FUEL
2162,FTG5,FT249,49.7,497,5574.52,FUEL
2163,FTG5,FT249,49.6,496,5560.5,FUEL
2164,FTG5,FT249,49.5,495,5546.48,FUEL
2165,FTG5,FT249,49.4,494,5532.46,FUEL
2166,FTG5,FT249,49.3,493,5518.44,FUEL
2167,FTG5,FT249,49.2,492,5504.42,FUEL
2168,FTG5,FT249,49.1,491,5490.4,FUEL
2169,FTG5,FT249,28.5,285,2643.61,FUEL
2170,FTG5,FT249,28.4,284,2630.36,FUEL
2171,FTG5,FT249,28.3,283,2617.11,FUEL
2172,FTG5,FT249,28.2,282,2603.88,FUEL
2173,FTG5,FT249,28.1,281,2590.66,FUEL
2174,FTG5,FT249,28,280,2577.45,FUEL
2175,FTG5,FT249,27.9,279,2564.24,FUEL
2176,FTG5,FT249,27.8,278,2551.06,FUEL
2177,FTG5,FT249,27.7,277,2537.88,FUEL
2178,FTG5,FT249,27.6,276,2524.71,FUEL
2179,FTG5,FT249,27.5,275,2511.56,FUEL
2180,FTG5,FT249,27.4,274,2498.42,FUEL
2181,FTG5,FT249,27.3,273,2485.28,FUEL
2182,FTG5,FT249,27.2,272,2472.17,FUEL
2183,FTG5,FT249,27.1,271,2459.06,FUEL
2184,FTG5,FT249,27,270,2445.97,FUEL
2185,FTG5,FT249,26.9,269,2432.88,FUEL
2186,FTG5,FT249,26.8,268,2419.82,FUEL
2187,FTG5,FT249,26.7,267,2406.76,FUEL
2188,FTG5,FT249,26.6,266,2393.72,FUEL
2189,FTG5,FT249,26.5,265,2380.69,FUEL
2190,FTG5,FT249,26.4,264,2367.67,FUEL
2191,FTG5,FT249,26.3,263,2354.67,FUEL
2192,FTG5,FT249,26.2,262,2341.68,FUEL
2193,FTG5,FT249,26.1,261,2328.71,FUEL
2194,FTG5,FT249,26,260,2315.75,FUEL
2195,FTG5,FT249,25.9,259,2302.8,FUEL
2196,FTG5,FT249,25.8,258,2289.87,FUEL
2197,FTG5,FT249,25.7,257,2276.95,FUEL
2198,FTG5,FT249,25.6,256,2264.05,FUEL
2199,FTG5,FT249,25.5,255,2251.16,FUEL
2200,FTG5,FT249,25.4,254,2238.29,FUEL
2201,FTG5,FT249,25.3,253,2225.44,FUEL
2202,FTG5,FT249,25.2,252,2212.6,FUEL
2203,FTG5,FT249,25.1,251,2199.77,FUEL
2204,FTG5,FT249,25,250,2186.97,FUEL
2205,FTG5,FT249,24.9,249,2174.18,FUEL
2206,FTG5,FT249,24.8,248,2161.4,FUEL
2207,FTG5,FT249,24.7,247,2148.65,FUEL
2208,FTG5,FT249,24.6,246,2135.91,FUEL
2209,FTG5,FT249,24.5,245,2123.19,FUEL
2210,FTG5,FT249,24.4,244,2110.49,FUEL
2211,FTG5,FT249,109.7,1097,13986.8,FUEL
2212,FTG5,FT249,109.6,1096,13972.8,FUEL
2213,FTG5,FT249,109.5,1095,13958.7,FUEL
2214,FTG5,FT249,109.4,1094,13944.7,FUEL
2215,FTG5,FT249,109.3,1093,13930.7,FUEL
2216,FTG5,FT249,109.2,1092,13916.7,FUEL
2217,FTG5,FT249,109.1,1091,13902.7,FUEL
2218,FTG5,FT249,109,1090,13888.6,FUEL
2219,FTG5,FT249,108.9,1089,13874.6,FUEL
2220,FTG5,FT249,108.8,1088,13860.6,FUEL
2221,FTG5,FT249,108.7,1087,13846.6,FUEL
2222,FTG5,FT249,108.6,1086,13832.5,FUEL
2223,FTG5,FT249,108.5,1085,13818.5,FUEL
2224,FTG5,FT249,108.4,1084,13804.5,FUEL
2225,FTG5,FT249,108.3,1083,13790.5,FUEL
2226,FTG5,FT249,108.2,1082,13776.5,FUEL
2227,FTG5,FT249,108.1,1081,13762.4,FUEL
2228,FTG5,FT249,108,1080,13748.4,FUEL
2229,FTG5,FT249,107.9,1079,13734.4,FUEL
2230,FTG5,FT249,107.8,1078,13720.4,FUEL
2231,FTG5,FT249,107.7,1077,13706.4,FUEL
2232,FTG5,FT249,107.6,1076,13692.3,FUEL
2233,FTG5,FT249,107.5,1075,13678.3,FUEL
2234,FTG5,FT249,107.4,1074,13664.3,FUEL
2235,FTG5,FT249,107.3,1073,13650.3,FUEL
2236,FTG5,FT249,107.2,1072,13636.3,FUEL
2237,FTG5,FT249,107.1,1071,13622.2,FUEL
2238,FTG5,FT249,107,1070,13608.2,FUEL
2239,FTG5,FT249,106.9,1069,13594.2,FUEL
2240,FTG5,FT249,106.8,1068,13580.2,FUEL
2241,FTG5,FT249,106.7,1067,13566.2,FUEL
2242,FTG5,FT249,106.6,1066,13552.1,FUEL
2243,FTG5,FT249,106.5,1065,13538.1,FUEL
2244,FTG5,FT249,106.4,1064,13524.1,FUEL
2245,FTG5,FT249,106.3,1063,13510.1,FUEL
2246,FTG5,FT249,106.2,1062,13496,FUEL
2247,FTG5,FT249,106.1,1061,13482,FUEL
2248,FTG5,FT249,106,1060,13468,FUEL
2249,FTG5,FT249,105.9,1059,13454,FUEL
2250,FTG5,FT249,105.8,1058,13440,FUEL
2251,FTG5,FT249,105.7,1057,13426,FUEL
2252,FTG5,FT249,105.6,1056,13411.9,FUEL
2253,FTG5,FT249,105.5,1055,13397.9,FUEL
2254,FTG5,FT249,105.4,1054,13383.9,FUEL
2255,FTG5,FT249,105.3,1053,13369.9,FUEL
2256,FTG5,FT249,105.2,1052,13355.8,FUEL
2257,FTG5,FT249,105.1,1051,13341.8,FUEL
2258,FTG5,FT249,105,1050,13327.8,FUEL
2259,FTG5,FT249,104.9,1049,13313.8,FUEL
2260,FTG5,FT249,104.8,1048,13299.8,FUEL
2261,FTG5,FT249,104.7,1047,13285.8,FUEL
2262,FTG5,FT249,104.6,1046,13271.7,FUEL
2263,FTG5,FT249,104.5,1045,13257.7,FUEL
2264,FTG5,FT249,104.4,1044,13243.7,FUEL
2265,FTG5,FT249,104.3,1043,13229.7,FUEL
2266,FTG5,FT249,104.2,1042,13215.7,FUEL
2267,FTG5,FT249,104.1,1041,13201.6,FUEL
2268,FTG5,FT249,104,1040,13187.6,FUEL
2269,FTG5,FT249,103.9,1039,13173.6,FUEL
2270,FTG5,FT249,103.8,1038,13159.6,FUEL
2271,FTG5,FT249,103.7,1037,13145.5,FUEL
2272,FTG5,FT249,103.6,1036,13131.5,FUEL
2273,FTG5,FT249,103.5,1035,13117.5,FUEL
2274,FTG5,FT249,103.4,1034,13103.5,FUEL
2275,FTG5,FT249,103.3,1033,13089.5,FUEL
2276,FTG5,FT249,103.2,1032,13075.4,FUEL
2277,FTG5,FT249,103.1,1031,13061.4,FUEL
2278,FTG5,FT249,103,1030,13047.4,FUEL
2279,FTG5,FT249,102.9,1029,13033.4,FUEL
2280,FTG5,FT249,102.8,1028,13019.4,FUEL
2281,FTG5,FT249,102.7,1027,13005.3,FUEL
2282,FTG5,FT249,102.6,1026,12991.3,FUEL
2283,FTG5,FT249,102.5,1025,12977.3,FUEL
2284,FTG5,FT249,102.4,1024,12963.3,FUEL
2285,FTG6,FT259,63.6,636,7523.36,FUEL
2286,FTG6,FT259,63.7,637,7537.38,FUEL
2287,FTG6,FT259,63.8,638,7551.4,FUEL
2288,FTG6,FT259,63.9,639,7565.42,FUEL
2289,FTG6,FT259,64,640,7579.44,FUEL
2290,FTG6,FT259,64.1,641,7593.46,FUEL
2291,FTG6,FT259,64.2,642,7607.48,FUEL
2292,FTG6,FT259,64.3,643,7621.5,FUEL
2293,FTG6,FT259,64.4,644,7635.52,FUEL
2294,FTG6,FT259,64.5,645,7649.54,FUEL
2295,FTG6,FT259,64.6,646,7663.56,FUEL
2296,FTG6,FT259,64.7,647,7677.58,FUEL
2297,FTG6,FT259,64.8,648,7691.6,FUEL
2298,FTG6,FT259,64.9,649,7705.62,FUEL
2299,FTG6,FT259,65,650,7719.64,FUEL
2300,FTG6,FT259,65.1,651,7733.66,FUEL
2301,FTG6,FT259,65.2,652,7747.68,FUEL
2302,FTG6,FT259,65.3,653,7761.71,FUEL
2303,FTG6,FT259,65.4,654,7775.73,FUEL
2304,FTG6,FT259,65.5,655,7789.75,FUEL
2305,FTG6,FT259,65.6,656,7803.77,FUEL
2306,FTG6,FT259,65.7,657,7817.79,FUEL
2307,FTG6,FT259,65.8,658,7831.81,FUEL
2308,FTG6,FT259,65.9,659,7845.83,FUEL
2309,FTG6,FT259,66,660,7859.85,FUEL
2310,FTG6,FT259,66.1,661,7873.87,FUEL
2311,FTG6,FT259,66.2,662,7887.89,FUEL
2312,FTG6,FT259,66.3,663,7901.91,FUEL
2313,FTG6,FT259,66.4,664,7915.93,FUEL
2314,FTG6,FT259,66.5,665,7929.95,FUEL
2315,FTG6,FT259,66.6,666,7943.97,FUEL
2316,FTG6,FT259,66.7,667,7957.99,FUEL
2317,FTG6,FT259,66.8,668,7972.01,FUEL
2318,FTG6,FT259,66.9,669,7986.03,FUEL
2319,FTG6,FT259,67,670,8000.05,FUEL
2320,FTG6,FT259,67.1,671,8014.07,FUEL
2321,FTG6,FT259,67.2,672,8028.09,FUEL
2322,FTG6,FT259,67.3,673,8042.11,FUEL
2323,FTG6,FT259,67.4,674,8056.13,FUEL
2324,FTG6,FT259,67.5,675,8070.15,FUEL
2325,FTG6,FT259,67.6,676,8084.17,FUEL
2326,FTG6,FT259,67.7,677,8098.2,FUEL
2327,FTG6,FT259,67.8,678,8112.22,FUEL
2328,FTG6,FT259,67.9,679,8126.24,FUEL
2329,FTG6,FT259,68,680,8140.26,FUEL
2330,FTG6,FT259,68.1,681,8154.28,FUEL
2331,FTG6,FT259,68.2,682,8168.3,FUEL
2332,FTG6,FT259,68.3,683,8182.32,FUEL
2333,FTG6,FT259,68.4,684,8196.34,FUEL
2334,FTG6,FT259,68.5,685,8210.36,FUEL
2335,FTG6,FT259,68.6,686,8224.38,FUEL
2336,FTG6,FT259,68.7,687,8238.4,FUEL
2337,FTG6,FT259,68.8,688,8252.42,FUEL
2338,FTG6,FT259,68.9,689,8266.44,FUEL
2339,FTG6,FT259,69,690,8280.46,FUEL
2340,FTG6,FT259,69.1,691,8294.48,FUEL
2341,FTG6,FT259,69.2,692,8308.5,FUEL
2342,FTG6,FT259,69.3,693,8322.52,FUEL
2343,FTG6,FT259,69.4,694,8336.54,FUEL
2344,FTG6,FT259,69.5,695,8350.56,FUEL
2345,FTG6,FT259,69.6,696,8364.58,FUEL
2346,FTG6,FT259,69.7,697,8378.6,FUEL
2347,FTG6,FT259,69.8,698,8392.62,FUEL
2348,FTG6,FT259,69.9,699,8406.64,FUEL
2349,FTG6,FT259,70,700,8420.66,FUEL
2350,FTG6,FT259,70.1,701,8434.68,FUEL
2351,FTG6,FT259,70.2,702,8448.71,FUEL
2352,FTG6,FT259,70.3,703,8462.73,FUEL
2353,FTG6,FT259,70.4,704,8476.75,FUEL
2354,FTG6,FT259,70.5,705,8490.77,FUEL
2355,FTG6,FT259,70.6,706,8504.79,FUEL
2356,FTG6,FT259,70.7,707,8518.81,FUEL
2357,FTG6,FT259,75.3,753,9163.75,FUEL
2358,FTG6,FT259,75.4,754,9177.77,FUEL
2359,FTG6,FT259,75.5,755,9191.79,FUEL
2360,FTG6,FT259,75.6,756,9205.81,FUEL
2361,FTG6,FT259,75.7,757,9219.83,FUEL
2362,FTG6,FT259,75.8,758,9233.85,FUEL
2363,FTG6,FT259,75.9,759,9247.87,FUEL
2364,FTG6,FT259,76,760,9261.89,FUEL
2365,FTG6,FT259,76.1,761,9275.91,FUEL
2366,FTG6,FT259,76.2,762,9289.93,FUEL
2367,FTG6,FT259,76.3,763,9303.95,FUEL
2368,FTG6,FT259,76.4,764,9317.97,FUEL
2369,FTG6,FT259,76.5,765,9331.99,FUEL
2370,FTG6,FT259,71.4,714,8616.95,FUEL
2371,FTG6,FT259,71.5,715,8630.97,FUEL
2372,FTG6,FT259,71.6,716,8644.99,FUEL
2373,FTG6,FT259,71.7,717,8659.01,FUEL
2374,FTG6,FT259,71.8,718,8673.03,FUEL
2375,FTG6,FT259,71.9,719,8687.05,FUEL
2376,FTG6,FT259,72,720,8701.07,FUEL
2377,FTG6,FT259,72.1,721,8715.09,FUEL
2378,FTG6,FT259,72.2,722,8729.11,FUEL
2379,FTG6,FT259,72.3,723,8743.13,FUEL
2380,FTG6,FT259,72.4,724,8757.15,FUEL
2381,FTG6,FT259,72.5,725,8771.17,FUEL
2382,FTG6,FT259,72.6,726,8785.2,FUEL
2383,FTG6,FT259,72.7,727,8799.22,FUEL
2384,FTG6,FT259,72.8,728,8813.24,FUEL
2385,FTG6,FT259,72.9,729,8827.26,FUEL
2386,FTG6,FT259,73,730,8841.28,FUEL
2387,FTG6,FT259,73.1,731,8855.3,FUEL
2388,FTG6,FT259,73.2,732,8869.32,FUEL
2389,FTG6,FT259,2.4,24,66.81,FUEL
2390,FTG6,FT259,2.5,25,71.02,FUEL
2391,FTG6,FT259,2.6,26,75.32,FUEL
2392,FTG6,FT259,2.7,27,79.7,FUEL
2393,FTG6,FT259,2.8,28,84.16,FUEL
2394,FTG6,FT259,2.9,29,88.69,FUEL
2395,FTG6,FT259,3,30,93.31,FUEL
2396,FTG6,FT259,3.1,31,98,FUEL
2397,FTG6,FT259,3.2,32,102.77,FUEL
2398,FTG6,FT259,3.3,33,102.77,FUEL
2399,FTG6,FT259,3.4,34,112.53,FUEL
2400,FTG6,FT259,3.5,35,117.52,FUEL
2401,FTG6,FT259,3.6,36,122.57,FUEL
2402,FTG6,FT259,145.2,1452,18747.5,FUEL
2403,FTG6,FT259,145.3,1453,18758.6,FUEL
2404,FTG6,FT259,145.4,1454,18769.6,FUEL
2405,FTG6,FT259,145.5,1455,18780.6,FUEL
2406,FTG6,FT259,145.6,1456,18791.6,FUEL
2407,FTG6,FT259,145.7,1457,18802.5,FUEL
2408,FTG6,FT259,145.8,1458,18813.4,FUEL
2409,FTG6,FT259,145.9,1459,18824.3,FUEL
2410,FTG6,FT259,146,1460,18835.2,FUEL
2411,FTG6,FT259,146.1,1461,18846,FUEL
2412,FTG6,FT259,146.2,1462,18856.8,FUEL
2413,FTG6,FT259,146.3,1463,18856.8,FUEL
2414,FTG6,FT259,146.4,1464,18878.4,FUEL
2415,FTG6,FT259,146.5,1465,18889.1,FUEL
2416,FTG6,FT259,146.6,1466,18899.8,FUEL
2417,FTG6,FT259,153.9,1539,19590.3,FUEL
2418,FTG6,FT259,154,1540,19598.4,FUEL
2419,FTG6,FT259,154.1,1541,19606.4,FUEL
2420,FTG6,FT259,154.2,1542,19614.4,FUEL
2421,FTG6,FT259,154.3,1543,19622.4,FUEL
2422,FTG6,FT259,154.4,1544,19630.3,FUEL
2423,FTG6,FT259,154.5,1545,19638.2,FUEL
2424,FTG6,FT259,154.6,1546,19646,FUEL
2425,FTG6,FT259,154.7,1547,19653.8,FUEL
2426,FTG6,FT259,154.8,1548,19661.5,FUEL
2427,FTG6,FT259,154.9,1549,19669.2,FUEL
2428,FTG6,FT259,155,1550,19676.9,FUEL
2429,FTG6,FT259,155.1,1551,19684.5,FUEL
2430,FTG6,FT259,155.2,1552,19692.1,FUEL
2431,FTG6,FT259,155.3,1553,19699.6,FUEL
2432,FTG6,FT259,155.4,1554,19707,FUEL
2433,FTG6,FT259,155.5,1555,19714.5,FUEL
2434,FTG6,FT259,155.6,1556,19721.8,FUEL
2435,FTG6,FT259,155.7,1557,19729.2,FUEL
2436,FTG6,FT259,155.8,1558,19736.5,FUEL
2437,FTG6,FT259,155.9,1559,19743.7,FUEL
2438,FTG6,FT259,156,1560,19750.9,FUEL
2439,FTG6,FT259,156.1,1561,19758,FUEL
2440,FTG6,FT259,156.2,1562,19765.1,FUEL
2441,FTG6,FT259,156.3,1563,19772.2,FUEL
2442,FTG6,FT259,156.4,1564,19779.2,FUEL
2443,FTG6,FT259,156.5,1565,19786.1,FUEL
2444,FTG6,FT259,156.6,1566,19793,FUEL
2445,FTG6,FT259,156.7,1567,19799.9,FUEL
2446,FTG6,FT259,156.8,1568,19806.7,FUEL
2447,FTG6,FT259,156.9,1569,19813.4,FUEL
2448,FTG6,FT259,157,1570,19820.1,FUEL
2449,FTG6,FT259,157.1,1571,19826.7,FUEL
2450,FTG6,FT259,157.2,1572,19833.3,FUEL
2451,FTG6,FT259,157.3,1573,19839.8,FUEL
2452,FTG6,FT259,157.4,1574,19846.3,FUEL
2453,FTG6,FT259,157.5,1575,19852.8,FUEL
2454,FTG6,FT259,157.6,1576,19859.1,FUEL
2455,FTG6,FT259,157.7,1577,19865.4,FUEL
2456,FTG6,FT259,157.8,1578,19871.7,FUEL
2457,FTG6,FT259,157.9,1579,19877.9,FUEL
2458,FTG6,FT259,158,1580,19884.1,FUEL
2459,FTG6,FT259,158.1,1581,19890.2,FUEL
2460,FTG6,FT259,158.2,1582,19896.2,FUEL
2461,FTG6,FT259,158.3,1583,19902.2,FUEL
2462,FTG6,FT259,158.4,1584,19908.1,FUEL
2463,FTG6,FT259,158.5,1585,19914,FUEL
2464,FTG6,FT259,158.6,1586,19919.9,FUEL
2465,FTG6,FT259,158.7,1587,19925.8,FUEL
2466,FTG6,FT259,158.8,1588,19931.7,FUEL
2467,FTG6,FT259,158.9,1589,19937.7,FUEL
2468,FTG6,FT259,159,1590,19943.6,FUEL
2469,FTG6,FT259,159.1,1591,19949.4,FUEL
2470,FTG6,FT259,159.2,1592,19955.2,FUEL
2471,FTG6,FT259,159.3,1593,19961,FUEL
2472,FTG6,FT259,159.4,1594,19966.6,FUEL
2473,FTG6,FT259,159.5,1595,19972.2,FUEL
2474,FTG6,FT259,159.6,1596,19977.8,FUEL
2475,FTG6,FT259,159.7,1597,19983.3,FUEL
2476,FTG6,FT259,159.8,1598,19988.7,FUEL
2477,FTG6,FT259,159.9,1599,19994,FUEL
2478,FTG6,FT259,160,1600,19999.3,FUEL
2479,FTG6,FT259,160.1,1601,20004.6,FUEL
2480,FTG6,FT259,160.2,1602,20009.7,FUEL
2481,FTG6,FT259,160.3,1603,20014.8,FUEL
2482,FTG6,FT259,160.4,1604,20019.8,FUEL
2483,FTG6,FT259,160.5,1605,20024.7,FUEL
2484,FTG6,FT259,160.6,1606,20029.6,FUEL
2485,FTG6,FT259,160.7,1607,20034.4,FUEL
2486,FTG6,FT259,160.8,1608,20039.1,FUEL
2487,FTG6,FT259,160.9,1609,20043.7,FUEL
2488,FTG6,FT259,161,1610,20048.3,FUEL
2489,FTG6,FT259,161.1,1611,20052.8,FUEL
2490,FTG6,FT259,36.3,363,3702.43,FUEL
2491,FTG6,FT259,36.4,364,3716.25,FUEL
2492,FTG6,FT259,36.5,365,3730.07,FUEL
2493,FTG6,FT259,36.6,366,3743.89,FUEL
2494,FTG6,FT259,36.7,367,3757.72,FUEL
2495,FTG6,FT259,36.8,368,3771.55,FUEL
2496,FTG6,FT259,36.9,369,3785.39,FUEL
2497,FTG6,FT259,37,370,3799.23,FUEL
2498,FTG6,FT259,37.1,371,3813.07,FUEL
2499,FTG6,FT259,37.2,372,3826.92,FUEL
2500,FTG6,FT259,37.3,373,3840.77,FUEL
2501,FTG6,FT259,37.4,374,3854.63,FUEL
2502,FTG6,FT259,37.5,375,3868.49,FUEL
2503,FTG6,FT259,37.6,376,3882.36,FUEL
2504,FTG6,FT259,37.7,377,3896.22,FUEL
2505,FTG6,FT259,37.8,378,3910.1,FUEL
2506,FTG6,FT259,37.9,379,3923.97,FUEL
2507,FTG6,FT259,38,380,3937.85,FUEL
2508,FTG6,FT259,38.1,381,3951.73,FUEL
2509,FTG6,FT259,38.2,382,3965.62,FUEL
2510,FTG6,FT259,38.3,383,3979.51,FUEL
2511,FTG6,FT259,38.4,384,3993.4,FUEL
2512,FTG6,FT259,38.5,385,4007.3,FUEL
2513,FTG6,FT259,38.6,386,4021.2,FUEL
2514,FTG6,FT259,38.7,387,4035.1,FUEL
2515,FTG6,FT259,38.8,388,4049.01,FUEL
2516,FTG6,FT259,38.9,389,4062.92,FUEL
2517,FTG6,FT259,39,390,4076.83,FUEL
2518,FTG6,FT259,39.1,391,4090.74,FUEL
2519,FTG6,FT259,39.2,392,4104.66,FUEL
2520,FTG6,FT259,39.3,393,4118.59,FUEL
2521,FTG6,FT259,39.4,394,4132.51,FUEL
2522,FTG6,FT259,39.5,395,4146.44,FUEL
2523,FTG6,FT259,39.6,396,4160.37,FUEL
2524,FTG6,FT259,39.7,397,4174.31,FUEL
2525,FTG6,FT259,39.8,398,4188.24,FUEL
2526,FTG6,FT259,39.9,399,4202.18,FUEL
2527,FTG6,FT259,40,400,4216.13,FUEL
2528,FTG6,FT259,40.1,401,4230.07,FUEL
2529,FTG6,FT259,40.2,402,4244.02,FUEL
2530,FTG6,FT259,40.3,403,4257.97,FUEL
2531,FTG6,FT259,40.4,404,4271.92,FUEL
2532,FTG6,FT259,40.5,405,4285.88,FUEL
2533,FTG6,FT259,40.6,406,4299.84,FUEL
2534,FTG6,FT259,140.1,1401,18134.9,FUEL
2535,FTG6,FT259,140.2,1402,18159.7,FUEL
2536,FTG6,FT259,140.3,1403,18172.1,FUEL
2537,FTG6,FT259,140.4,1404,18184.5,FUEL
2538,FTG6,FT259,140.5,1405,18196.8,FUEL
2539,FTG6,FT259,140.6,1406,18209.1,FUEL
2540,FTG6,FT259,140.7,1407,18221.4,FUEL
2541,FTG6,FT259,140.8,1408,18233.7,FUEL
2542,FTG6,FT259,140.9,1409,18245.9,FUEL
2543,FTG6,FT259,141,1410,18258.1,FUEL
2544,FTG6,FT259,141.1,1411,18270.3,FUEL
2545,FTG6,FT259,141.2,1412,18282.5,FUEL
2546,FTG6,FT259,141.3,1413,18294.6,FUEL
2547,FTG6,FT259,141.4,1414,18306.7,FUEL
2548,FTG6,FT259,141.5,1415,18318.8,FUEL
2549,FTG6,FT259,141.6,1416,18330.9,FUEL
2550,FTG6,FT259,141.7,1417,18342.9,FUEL
2551,FTG6,FT259,141.8,1418,18354.9,FUEL
2552,FTG6,FT259,141.9,1419,18366.9,FUEL
2553,FTG6,FT259,142,1420,18378.9,FUEL
2554,FTG6,FT259,142.1,1421,18390.8,FUEL
2555,FTG6,FT259,142.2,1422,18402.7,FUEL
2556,FTG6,FT259,142.3,1423,18414.6,FUEL
2557,FTG6,FT259,142.4,1424,18426.4,FUEL
2558,FTG6,FT259,142.5,1425,18438.3,FUEL
2559,FTG6,FT259,142.6,1426,18450.1,FUEL
2560,FTG6,FT259,142.7,1427,18461.8,FUEL
2561,FTG6,FT259,142.8,1428,18473.6,FUEL
2562,FTG6,FT259,142.9,1429,18485.3,FUEL
2563,FTG6,FT259,143,1430,18497,FUEL
2564,FTG6,FT259,143.1,1431,18508.7,FUEL
2565,FTG6,FT259,143.2,1432,18520.3,FUEL
2566,FTG6,FT259,143.3,1433,18532,FUEL
2567,FTG6,FT259,143.4,1434,18543.6,FUEL
2568,FTG6,FT259,143.5,1435,18555.1,FUEL
2569,FTG6,FT259,143.6,1436,18566.7,FUEL
2570,FTG6,FT259,143.7,1437,18578.2,FUEL
2571,FTG6,FT259,143.8,1438,18578.2,FUEL
2572,FTG6,FT259,143.9,1439,18601.1,FUEL
2573,FTG6,FT259,144,1440,18612.5,FUEL
2574,FTG6,FT259,144.1,1441,18623.9,FUEL
2575,FTG6,FT259,144.2,1442,18635.3,FUEL
2576,FTG6,FT259,144.3,1443,18646.7,FUEL
2577,FTG6,FT259,144.4,1444,18658,FUEL
2578,FTG6,FT259,144.5,1445,18669.2,FUEL
2579,FTG6,FT259,144.6,1446,18680.5,FUEL
2580,FTG6,FT259,144.7,1447,18691.8,FUEL
2581,FTG6,FT259,144.8,1448,18703,FUEL
2582,FTG6,FT259,144.9,1449,18714.1,FUEL
2583,FTG6,FT259,145,1450,18725.3,FUEL
2584,FTG6,FT259,145.1,1451,18736.4,FUEL
2585,FTG6,FT259,40.7,407,4313.8,FUEL
2586,FTG6,FT259,40.8,408,4327.73,FUEL
2587,FTG6,FT259,40.9,409,4341.69,FUEL
2588,FTG6,FT259,41,410,4355.65,FUEL
2589,FTG6,FT259,41.1,411,4369.62,FUEL
2590,FTG6,FT259,41.2,412,4383.59,FUEL
2591,FTG6,FT259,41.3,413,4397.56,FUEL
2592,FTG6,FT259,41.4,414,4411.54,FUEL
2593,FTG6,FT259,41.5,415,4425.51,FUEL
2594,FTG6,FT259,41.6,416,4439.49,FUEL
2595,FTG6,FT259,41.7,417,4453.47,FUEL
2596,FTG6,FT259,41.8,418,4467.43,FUEL
2597,FTG6,FT259,41.9,419,4481.42,FUEL
2598,FTG6,FT259,42,420,4495.4,FUEL
2599,FTG6,FT259,42.1,421,4509.39,FUEL
2600,FTG6,FT259,42.2,422,4523.38,FUEL
2601,FTG6,FT259,42.3,423,4537.38,FUEL
2602,FTG6,FT259,42.4,424,4551.38,FUEL
2603,FTG6,FT259,42.5,425,4565.37,FUEL
2604,FTG6,FT259,42.6,426,4579.37,FUEL
2605,FTG6,FT259,42.7,427,4593.36,FUEL
2606,FTG6,FT259,42.8,428,4607.36,FUEL
2607,FTG6,FT259,42.9,429,4621.36,FUEL
2608,FTG6,FT259,43,430,4635.37,FUEL
2609,FTG6,FT259,43.1,431,4649.37,FUEL
2610,FTG6,FT259,43.2,432,4663.37,FUEL
2611,FTG6,FT259,43.3,433,4677.38,FUEL
2612,FTG6,FT259,43.4,434,4691.39,FUEL
2613,FTG6,FT259,43.5,435,4705.4,FUEL
2614,FTG6,FT259,43.6,436,4719.41,FUEL
2615,FTG6,FT259,43.7,437,4733.42,FUEL
2616,FTG6,FT259,43.8,438,4747.43,FUEL
2617,FTG6,FT259,43.9,439,4761.44,FUEL
2618,FTG6,FT259,44,440,4775.45,FUEL
2619,FTG6,FT259,44.1,441,4789.47,FUEL
2620,FTG6,FT259,44.2,442,4803.48,FUEL
2621,FTG6,FT259,44.3,443,4817.46,FUEL
2622,FTG6,FT259,44.4,444,4831.48,FUEL
2623,FTG6,FT259,44.5,445,4845.51,FUEL
2624,FTG6,FT259,44.6,446,4859.53,FUEL
